ASV.ID,R2.N10B,R2.N10S,R2.N15B,R2.N15S,R2.N20B,R2.N20S,R2.N5B,R2.N5S,R2.S10B,R2.S10S,R2.S15B,R2.S15S,R2.S20B,R2.S20S,R2.S5B,R2.S5S,R3.N10S,R3.N15S,R3.N20S,R3.N5S,R3.S10S,R3.S15S,R3.S20S,R3.S5S,R4.N10B,R4.N10S,R4.N15B,R4.N15S,R4.N20B,R4.N20S,R4.N5B,R4.N5S,R4.S10B,R4.S10S,R4.S15B,R4.S15S,R4.S20B,R4.S20S,R4.S5B,R4.S5S,FL010322,FL011722,FL020121,FL021521,FL031521,FL032921,FL041221,FL042621,FL051021,FL052421,FL060721,FL062121,FL070821,FL071921,FL080221,FL081721,FL091321,FL092721,FL101121,FL102521,FL110821,FL112221,FL120621,FL122021,HPD0-POST,HPD0-PRE,HPD1,HPD14,HPD3,HPD7
a09f28f7bc26cd1dccb0449135958b0a,0,24,0,0,0,0,0,0,0,0,30,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67e6293b587653694b433355735ba6a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,101,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e21d1f1eeff6b929f8d9a279f49170e,0,0,44,41,42,57,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
066cdd691816b6c0dd64326da6113977,63,62,0,64,54,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad991fa2245d4a043cfa9d493420030f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
85dffdd7dd0a1a04f792fc506fbd7978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,19,0,0,0,0,0,0,49,19,0,0,0,0,0,70,0,0,0,0,0,0,0,0
c8d5d73acfeb0f1b010b155b862e0941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,24,26,115,47,116,51,29,0,0,0,0,0,0,0,0,0,0,27,0,6
f5046c528a73354f6d6103a2207244b8,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1fd1b674a0ee28813ec5fe520088ed1d,0,12,40,21,31,0,0,0,0,0,24,0,33,0,0,0,42,61,57,0,13,37,22,0,48,60,43,46,50,60,0,27,30,20,55,46,56,36,27,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b9a45f7a299e09db007dca9291e97fa2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,100
464f7ca91438fbbc12347f5b483fc322,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4a25e3295e79cc4d70197db878cec2e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851205aa8b3aa1b86b152a4bfaf5e54a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
70b0ca19e3f10ed6e7706ce3eefad4d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,6,0,10,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0
9f681c35cc1e90ad101dce041644fd19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,15,0,0,0
c2e533d8edcbd2ba1366f3ec681405b0,0,0,32,0,0,0,47,43,0,0,67,58,71,52,0,35,55,16,24,0,0,40,64,0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71b64b16c512cd50a8dee64e5fc77a3e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,98,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
dd85334cf9f8d10cd6a406141c56fe93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,42,0,17,0,0,0,0,25,13,16,23,19,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8e37e0164c5bc9abcd62062dc85a6e4d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,0,67,48,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,91,81,0,288,0
46d3d60f5d0aeddebf8cd3d24a57265f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0
0afbc99354829c8903bc7e52760e1bc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0fb3e38df1ae9c601819f9bbe21109d4,0,0,35,0,0,50,28,82,58,0,0,0,0,83,0,0,70,34,0,0,81,0,54,85,0,0,81,0,41,0,0,0,28,0,0,0,0,54,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52f8a524321e114107ec8fdfe33b0931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,2,18,0,2,0,15,4,0,0,2,1,1,0,0,0,0,0,0
76bf11e8684e55fa2fe019be78a8f61a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,33,0,0,0,0,0,86,0,0
3d33a74f86512fabe5f3f4ab4688b23b,0,24,0,0,0,57,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450b27adc2086ba6662927ad56bf7285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,33,0,0,28,0
5270b286632d953753bb0c81005b70cb,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,6,7,0,0,8,2,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2eb15dc8af961e4e7d7c39cb7c3e8d82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,36,0,0,0,0,0,0,61,38,0,74,0,0,23,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91689854ad232dec4bd644d0fd8b84b0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6c362416cc65b8a405dff1b95f1a522,97,87,131,128,128,132,0,68,65,77,98,112,104,87,172,0,62,89,91,72,96,197,99,67,156,58,80,97,121,83,0,0,80,74,107,97,98,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ea11ab441f0fbd7e4012ab3be68534d,0,0,35,31,22,0,0,0,0,0,39,0,23,0,0,0,0,0,0,0,0,25,0,0,0,0,29,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a87e91f77c527eec1d51abc8d064018,103,97,85,149,118,167,5,0,66,44,83,115,93,167,20,20,18,14,32,13,23,0,22,15,13,21,24,11,16,0,0,0,12,13,10,18,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a6d42a19c7731d0fd88836748cbec07d,0,0,41,52,31,0,0,0,58,38,0,0,0,41,0,64,85,105,0,55,64,0,0,31,0,0,0,0,0,0,83,72,0,22,0,0,0,0,44,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9afcd25e1665e2ccab7d300aa6c50c4f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,23,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73201c50355998e42b1e94c8fd9eaaaf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,32,47,0,0
36d72fa3226c11281775334c24f50724,0,0,52,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
affa8b23c3302c1e98a9d0edbf335f24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,115,0,0,0,0,16,0,0,25,16,0,12,0,0,0,136,0,0,0,0
73b02aeb6f6fc557aed1a64533ef52b5,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,0,0,0,77,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9aa1dadc118c1e3fdadf58807dfd56ed,0,0,0,0,0,0,0,0,0,0,0,0,38,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c03003c74cc87330627416f20b5a5adb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,84,29,0,0,28,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a924d311314159b61382d5a483c2438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,61,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,84
830920cb69b96d0787990ee3c12fba6e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,39,45,0,41,0,31,0,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
ae7518c999bd1b6895964e1b98439662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
101b740a3c1f61590d1746eae96740a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,42,0,0
c220e401a0e1cafbfcca76f4e94972fd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,16,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,53,9,12
58054df6ed7c47e0855856bfa74e8ed9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,59,0,0,0,0,0,0,0,0,0,14,0,15,1,8,0,5,15,0,3,85,24,0,0,0,0,0,0
daf36688019672ed16d3b83e3408450b,43,50,58,89,76,86,41,37,73,73,67,81,63,81,40,34,65,123,98,67,50,111,83,98,0,0,130,110,75,72,80,52,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90e180f01175e4aca0c139e0aaf681e5,31,43,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba7761a3d7e3d63b82989bbf959efca3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,55,0,0,40,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,25,0,0
65e85ec27ac4c6a02cc7f1c01511ade9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,35,0,0,0,0,0,0,0,9,0,0,22,2,0,0,4,0,0,8,9,0,0,0,0,0,0,0
23ed03b81835c487ab3835ddee8ba139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,76,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b4f29381043c0bac5b52ca375c785386,0,0,95,23,0,0,0,0,0,0,0,0,0,0,0,0,92,62,97,61,46,115,70,0,0,0,0,38,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98c3f3443507026a96bebb22369d0305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,31,4,8,0,0,81,0,0,0
6e3a84ea881dca9c7b9ee78625ceffd6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,36,29,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
024691e29e3ecd9bfa226ed830c21aef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809e5e68602b751a7d1ddc07fbbd8570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28d5ca4310fe2bd8161283fbdcaa90af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,15,14,12,15,8,8,0,7,0,0,0,0,0,0
28fb8bc6523a72a11987c61d73ad1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381f6aad60b4f441855c4b19ad1960a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,46,29,28,37,0,0,79,63,0,32,0,0,0,0,59,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ce57c51a78d94aad9fd73b983aadb5e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,17,0,0,19,16,6,25,42,22,16,40,14,14,90,0,0,0,0,19,0,0,0,0,21,16,17
e2f8753c2be62f545937963c3e00bc67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,20,0,44,0,0,0,0,0,0,0,0,0
9ae724f4827f01d5aa34c2948cef4a15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,91,0
00acd7c50b7ee290bbeb7acb63f297e9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,7,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8
3da596d877bdd452b087d3c9c2218f61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,4,21,0,0,0,0,0,0,0,0,0,0,3,0,0
9c4a027a82a510b7b0526072a83200dd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dd2cc569a83e5fe0db3fcababeb9d447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,0,0,71,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224b261fa8f81b3eacb5db159b03e427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
23e818ff730c931005544b1dd1c5e6b9,0,0,0,0,0,0,35,24,0,0,0,0,0,0,0,0,0,0,76,0,20,21,0,55,0,0,65,0,25,0,9,18,0,65,0,34,0,0,41,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399b11bcbc5b3c4eb82ababba5fb1f71,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,65,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7425ceae531c7b6e155bc877d055aa16,0,0,0,0,0,0,0,0,55,0,0,0,0,0,23,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c900713ffc68b17f0a37b83518867bd5,0,3,1,1,2,3,0,0,4,3,1,3,0,0,5,1,5,3,2,0,6,3,6,0,2,6,0,0,0,0,0,0,6,0,0,0,0,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a07c2ef1dbb9325e195c666728630f83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,11,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198faeaa553662e323ec0b4b198615de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,24,26,16,7,25,16,45,29,30,35,37,58,65,0,16,14,18,0,0,0,0,10,38,16,32,28,44,49,40,30
1e849d1771008970506e324df873b93f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
057a314380d67763fbe0e7e022cca179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,46,60,0,0,0,0,0,0,0
0c73758f4525365c17ed057027115716,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35bd93104c25c1bc465c43f8d754dcb2,31,40,0,0,0,0,0,68,36,38,0,0,0,0,52,38,41,37,0,22,48,28,0,0,54,51,0,0,0,0,23,0,51,47,0,0,0,38,70,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e61ef1fed2976339cb671764070e767f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,33,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e8769cd3b03e1922efd5fdf6e6174b97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ef0c09008c3219bc82f7551f43309396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,39,68,24,0,76,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b06696693cf1dcc2ac4ca87580b8e9ac,0,0,0,6,2,0,39,39,0,0,0,0,0,1,0,4,0,0,3,0,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08915e18c2d45924d5c619e9b71e21c0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
025272fb8e93787a4d7a9a2cda6832ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
